"","surv_year","disease_week","species","pool_size","WNV","ctval","state"
"471","2022",33,"Pipiens",1,0,40,"Nebraska"
"472","2022",33,"Pipiens",1,0,40,"Nebraska"
"473","2022",33,"Pipiens",3,0,40,"Nebraska"
"474","2022",33,"Tarsalis",1,0,40,"Nebraska"
"475","2022",34,"Tarsalis",5,0,40,"Nebraska"
"476","2022",34,"Pipiens",1,0,40,"Nebraska"
"477","2022",34,"Tarsalis",50,0,40,"Nebraska"
"478","2022",34,"Tarsalis",17,0,40,"Nebraska"
"479","2022",34,"Tarsalis",25,0,40,"Nebraska"
"480","2022",34,"Pipiens",1,0,40,"Nebraska"
"481","2022",34,"Tarsalis",48,0,40,"Nebraska"
"482","2022",34,"Pipiens",18,0,40,"Nebraska"
"483","2022",34,"Tarsalis",9,0,40,"Nebraska"
"484","2022",34,"Pipiens",4,0,40,"Nebraska"
"485","2022",34,"Pipiens",34,0,40,"Nebraska"
"486","2022",34,"Tarsalis",38,0,40,"Nebraska"
"487","2022",34,"Pipiens",50,0,40,"Nebraska"
"488","2022",34,"Pipiens",6,1,39.37,"Nebraska"
"489","2022",34,"Tarsalis",50,1,23.71,"Nebraska"
"490","2022",34,"Tarsalis",50,1,27.17,"Nebraska"
"491","2022",34,"Tarsalis",8,0,40,"Nebraska"
"492","2022",34,"Pipiens",40,0,40,"Nebraska"
"493","2022",34,"Tarsalis",21,0,40,"Nebraska"
"494","2022",34,"Tarsalis",50,0,40,"Nebraska"
"495","2022",34,"Tarsalis",50,1,27.09,"Nebraska"
"496","2022",34,"Tarsalis",15,0,40,"Nebraska"
"497","2022",34,"Pipiens",2,0,40,"Nebraska"
"498","2022",34,"Pipiens",50,0,40,"Nebraska"
"499","2022",34,"Pipiens",5,0,40,"Nebraska"
"500","2022",34,"Tarsalis",2,0,40,"Nebraska"
"501","2022",34,"Pipiens",1,0,40,"Nebraska"
"502","2022",34,"Pipiens",4,0,40,"Nebraska"
"503","2022",34,"Tarsalis",1,0,40,"Nebraska"
"504","2022",34,"Tarsalis",3,0,40,"Nebraska"
"505","2022",34,"Pipiens",6,0,40,"Nebraska"
"506","2022",34,"Pipiens",3,0,40,"Nebraska"
"507","2022",34,"Tarsalis",6,0,40,"Nebraska"
"508","2022",34,"Pipiens",1,0,40,"Nebraska"
"509","2022",34,"Tarsalis",32,1,21.83,"Nebraska"
"510","2022",34,"Pipiens",1,0,40,"Nebraska"
"511","2022",34,"Tarsalis",50,0,40,"Nebraska"
"512","2022",34,"Tarsalis",8,0,40,"Nebraska"
"513","2022",34,"Pipiens",3,0,40,"Nebraska"
"514","2022",34,"Tarsalis",24,0,40,"Nebraska"
"515","2022",34,"Tarsalis",5,0,40,"Nebraska"
"516","2022",34,"Pipiens",1,0,40,"Nebraska"
"517","2022",34,"Tarsalis",32,1,28.21,"Nebraska"
"518","2022",34,"Tarsalis",3,0,40,"Nebraska"
"519","2022",34,"Pipiens",15,0,40,"Nebraska"
"520","2022",34,"Pipiens",5,0,40,"Nebraska"
"521","2022",34,"Tarsalis",31,0,40,"Nebraska"
"522","2022",34,"Pipiens",40,1,21.28,"Nebraska"
"523","2022",34,"Tarsalis",37,1,35.87,"Nebraska"
"524","2022",34,"Pipiens",9,0,40,"Nebraska"
"525","2022",34,"Tarsalis",21,0,40,"Nebraska"
"526","2022",34,"Pipiens",41,0,40,"Nebraska"
"527","2022",34,"Tarsalis",50,0,40,"Nebraska"
"528","2022",34,"Tarsalis",50,0,40,"Nebraska"
"529","2022",34,"Tarsalis",22,0,40,"Nebraska"
"530","2022",34,"Pipiens",22,1,20.84,"Nebraska"
"531","2022",34,"Tarsalis",24,0,40,"Nebraska"
"532","2022",34,"Pipiens",15,0,40,"Nebraska"
"533","2022",34,"Tarsalis",50,1,22.5,"Nebraska"
"534","2022",34,"Tarsalis",33,0,40,"Nebraska"
"535","2022",34,"Pipiens",1,0,40,"Nebraska"
"536","2022",34,"Tarsalis",24,0,40,"Nebraska"
"537","2022",34,"Pipiens",2,0,40,"Nebraska"
"538","2022",34,"Tarsalis",9,0,40,"Nebraska"
"539","2022",34,"Tarsalis",8,0,40,"Nebraska"
"540","2022",34,"Tarsalis",2,0,40,"Nebraska"
"541","2022",34,"Pipiens",2,0,40,"Nebraska"
"542","2022",34,"Tarsalis",16,0,40,"Nebraska"
"543","2022",34,"Tarsalis",3,0,40,"Nebraska"
"544","2022",34,"Tarsalis",2,0,40,"Nebraska"
"545","2022",34,"Pipiens",11,0,40,"Nebraska"
"546","2022",34,"Tarsalis",37,0,40,"Nebraska"
"547","2022",34,"Pipiens",4,0,40,"Nebraska"
"548","2022",34,"Tarsalis",6,0,40,"Nebraska"
"549","2022",34,"Pipiens",4,0,40,"Nebraska"
"550","2022",34,"Tarsalis",1,0,40,"Nebraska"
"551","2022",34,"Pipiens",2,0,40,"Nebraska"
"552","2022",34,"Pipiens",3,0,40,"Nebraska"
"553","2022",34,"Tarsalis",16,0,40,"Nebraska"
"554","2022",35,"Pipiens",3,0,40,"Nebraska"
"555","2022",35,"Tarsalis",50,0,40,"Nebraska"
"556","2022",35,"Tarsalis",50,0,40,"Nebraska"
"557","2022",35,"Tarsalis",37,1,27.52,"Nebraska"
"558","2022",35,"Tarsalis",50,0,40,"Nebraska"
"559","2022",35,"Tarsalis",26,0,40,"Nebraska"
"560","2022",35,"Pipiens",2,0,40,"Nebraska"
"561","2022",35,"Tarsalis",9,0,40,"Nebraska"
"562","2022",35,"Tarsalis",45,0,40,"Nebraska"
"563","2022",35,"Pipiens",14,0,40,"Nebraska"
"564","2022",35,"Pipiens",10,0,40,"Nebraska"
"565","2022",35,"Tarsalis",50,0,40,"Nebraska"
"566","2022",35,"Tarsalis",50,0,40,"Nebraska"
"567","2022",35,"Tarsalis",50,0,40,"Nebraska"
"568","2022",35,"Tarsalis",47,0,40,"Nebraska"
"569","2022",35,"Tarsalis",12,0,40,"Nebraska"
"570","2022",35,"Pipiens",18,1,24.6,"Nebraska"
"571","2022",35,"Pipiens",50,0,40,"Nebraska"
"572","2022",35,"Pipiens",34,0,40,"Nebraska"
"573","2022",35,"Tarsalis",28,0,40,"Nebraska"
"574","2022",35,"Pipiens",32,0,40,"Nebraska"
"575","2022",35,"Tarsalis",50,0,40,"Nebraska"
"576","2022",35,"Tarsalis",50,0,40,"Nebraska"
"577","2022",35,"Tarsalis",24,0,40,"Nebraska"
"578","2022",35,"Pipiens",19,0,40,"Nebraska"
"579","2022",35,"Tarsalis",38,0,40,"Nebraska"
"580","2022",35,"Pipiens",15,0,40,"Nebraska"
"581","2022",35,"Tarsalis",4,0,40,"Nebraska"
"582","2022",35,"Pipiens",12,0,40,"Nebraska"
"583","2022",35,"Tarsalis",21,0,40,"Nebraska"
"584","2022",35,"Tarsalis",50,0,40,"Nebraska"
"585","2022",35,"Tarsalis",6,0,40,"Nebraska"
"586","2022",35,"Pipiens",18,0,40,"Nebraska"
"587","2022",35,"Pipiens",11,0,40,"Nebraska"
"588","2022",35,"Tarsalis",16,0,40,"Nebraska"
"589","2022",35,"Pipiens",15,0,40,"Nebraska"
"590","2022",35,"Tarsalis",17,0,40,"Nebraska"
"591","2022",35,"Tarsalis",5,0,40,"Nebraska"
"592","2022",35,"Pipiens",3,0,40,"Nebraska"
"593","2022",35,"Tarsalis",12,0,40,"Nebraska"
"594","2022",35,"Pipiens",3,0,40,"Nebraska"
"595","2022",35,"Tarsalis",50,1,35.61,"Nebraska"
"596","2022",35,"Tarsalis",14,0,40,"Nebraska"
"597","2022",35,"Pipiens",3,0,40,"Nebraska"
"598","2022",35,"Tarsalis",11,0,40,"Nebraska"
"599","2022",35,"Pipiens",3,0,40,"Nebraska"
"600","2022",35,"Tarsalis",50,0,40,"Nebraska"
"601","2022",35,"Tarsalis",7,0,40,"Nebraska"
"602","2022",35,"Pipiens",2,0,40,"Nebraska"
"603","2022",35,"Tarsalis",17,0,40,"Nebraska"
"604","2022",35,"Tarsalis",34,0,40,"Nebraska"
"605","2022",35,"Pipiens",4,1,25.3,"Nebraska"
"606","2022",35,"Pipiens",8,1,39.02,"Nebraska"
"607","2022",35,"Tarsalis",16,1,23.54,"Nebraska"
"608","2022",35,"Pipiens",1,0,40,"Nebraska"
"609","2022",35,"Tarsalis",50,0,40,"Nebraska"
"610","2022",35,"Tarsalis",37,0,40,"Nebraska"
"611","2022",35,"Tarsalis",10,0,40,"Nebraska"
"612","2022",35,"Pipiens",8,0,40,"Nebraska"
"613","2022",35,"Tarsalis",12,0,40,"Nebraska"
"614","2022",35,"Pipiens",20,0,40,"Nebraska"
"615","2022",35,"Pipiens",1,0,40,"Nebraska"
"616","2022",35,"Tarsalis",7,0,40,"Nebraska"
"617","2022",35,"Pipiens",50,0,40,"Nebraska"
"618","2022",35,"Pipiens",33,0,40,"Nebraska"
"619","2022",35,"Tarsalis",4,0,40,"Nebraska"
"620","2022",35,"Pipiens",12,0,40,"Nebraska"
"621","2022",35,"Tarsalis",6,0,40,"Nebraska"
"622","2022",35,"Pipiens",8,0,40,"Nebraska"
"623","2022",35,"Tarsalis",19,0,40,"Nebraska"
"624","2022",35,"Pipiens",3,0,40,"Nebraska"
"625","2022",35,"Tarsalis",1,0,40,"Nebraska"
"626","2022",35,"Pipiens",41,1,23.1,"Nebraska"
"627","2022",35,"Tarsalis",36,0,40,"Nebraska"
"628","2022",35,"Pipiens",50,1,22.01,"Nebraska"
"629","2022",35,"Pipiens",3,0,40,"Nebraska"
"630","2022",35,"Tarsalis",50,0,40,"Nebraska"
"631","2022",35,"Tarsalis",27,1,34.8,"Nebraska"
"632","2022",35,"Tarsalis",38,0,40,"Nebraska"
"633","2022",35,"Pipiens",38,1,34.3,"Nebraska"
"634","2022",35,"Tarsalis",50,0,40,"Nebraska"
"635","2022",35,"Tarsalis",22,0,40,"Nebraska"
"636","2022",35,"Pipiens",31,1,27.2,"Nebraska"
"637","2022",35,"Pipiens",50,1,37.3,"Nebraska"
"638","2022",35,"Pipiens",50,1,30.6,"Nebraska"
"639","2022",35,"Pipiens",50,1,36.4,"Nebraska"
"640","2022",35,"Pipiens",50,1,38.3,"Nebraska"
"641","2022",35,"Pipiens",50,1,28.1,"Nebraska"
"642","2022",35,"Pipiens",50,1,37.9,"Nebraska"
"643","2022",35,"Pipiens",50,1,23.4,"Nebraska"
"644","2022",35,"Pipiens",50,0,40,"Nebraska"
"645","2022",35,"Pipiens",50,1,34.2,"Nebraska"
"646","2022",35,"Pipiens",50,1,25.5,"Nebraska"
"647","2022",35,"Pipiens",50,1,28.3,"Nebraska"
"648","2022",35,"Pipiens",50,1,36.3,"Nebraska"
"649","2022",35,"Pipiens",50,0,40,"Nebraska"
"650","2022",35,"Pipiens",50,1,29.3,"Nebraska"
"651","2022",35,"Pipiens",50,1,26.96,"Nebraska"
"652","2022",35,"Pipiens",50,1,26.9,"Nebraska"
"653","2022",35,"Pipiens",50,0,40,"Nebraska"
"654","2022",35,"Pipiens",50,1,26.1,"Nebraska"
"655","2022",35,"Pipiens",50,1,30.3,"Nebraska"
"656","2022",35,"Pipiens",50,0,40,"Nebraska"
"657","2022",35,"Pipiens",50,1,23.8,"Nebraska"
"658","2022",35,"Pipiens",50,1,25.2,"Nebraska"
"659","2022",35,"Pipiens",50,0,40,"Nebraska"
"660","2022",35,"Pipiens",50,0,40,"Nebraska"
"661","2022",36,"Pipiens",1,0,40,"Nebraska"
"662","2022",36,"Tarsalis",1,0,40,"Nebraska"
"663","2022",36,"Tarsalis",9,0,40,"Nebraska"
"664","2022",36,"Pipiens",6,0,40,"Nebraska"
"665","2022",36,"Tarsalis",26,0,40,"Nebraska"
"666","2022",36,"Pipiens",2,0,40,"Nebraska"
"667","2022",36,"Tarsalis",22,0,40,"Nebraska"
"668","2022",36,"Pipiens",2,0,40,"Nebraska"
"669","2022",36,"Tarsalis",7,0,40,"Nebraska"
"670","2022",36,"Pipiens",3,0,40,"Nebraska"
"671","2022",36,"Tarsalis",42,1,22.9,"Nebraska"
"672","2022",36,"Pipiens",1,0,40,"Nebraska"
"673","2022",36,"Tarsalis",18,1,23.1,"Nebraska"
"674","2022",36,"Tarsalis",23,0,40,"Nebraska"
"675","2022",36,"Pipiens",1,0,40,"Nebraska"
"676","2022",36,"Pipiens",3,0,40,"Nebraska"
"677","2022",36,"Tarsalis",50,1,24.1,"Nebraska"
"678","2022",36,"Tarsalis",48,0,40,"Nebraska"
"679","2022",36,"Tarsalis",2,0,40,"Nebraska"
"680","2022",36,"Pipiens",1,0,40,"Nebraska"
"681","2022",36,"Tarsalis",3,0,40,"Nebraska"
"682","2022",36,"Tarsalis",7,0,40,"Nebraska"
"683","2022",36,"Tarsalis",7,0,40,"Nebraska"
"684","2022",36,"Pipiens",10,1,22.5,"Nebraska"
"685","2022",36,"Pipiens",10,0,40,"Nebraska"
"686","2022",36,"Tarsalis",30,0,40,"Nebraska"
"687","2022",36,"Tarsalis",50,1,24.9,"Nebraska"
"688","2022",36,"Tarsalis",50,0,40,"Nebraska"
"689","2022",36,"Tarsalis",24,0,40,"Nebraska"
"690","2022",36,"Pipiens",9,0,40,"Nebraska"
"691","2022",36,"Pipiens",24,1,29,"Nebraska"
"692","2022",36,"Tarsalis",50,0,40,"Nebraska"
"693","2022",36,"Tarsalis",30,0,40,"Nebraska"
"694","2022",36,"Pipiens",3,0,40,"Nebraska"
"695","2022",36,"Tarsalis",50,1,22,"Nebraska"
"696","2022",36,"Tarsalis",50,1,23.8,"Nebraska"
"697","2022",36,"Tarsalis",50,1,24.1,"Nebraska"
"698","2022",36,"Tarsalis",50,0,40,"Nebraska"
"699","2022",36,"Tarsalis",39,0,40,"Nebraska"
"700","2022",36,"Pipiens",50,1,25.1,"Nebraska"
"701","2022",36,"Pipiens",50,1,21.2,"Nebraska"
"702","2022",36,"Pipiens",35,0,40,"Nebraska"
"703","2022",36,"Tarsalis",2,0,40,"Nebraska"
"704","2022",36,"Pipiens",1,0,40,"Nebraska"
"705","2022",36,"Pipiens",27,0,40,"Nebraska"
"706","2022",36,"Tarsalis",50,0,40,"Nebraska"
"707","2022",36,"Tarsalis",9,0,40,"Nebraska"
"708","2022",36,"Tarsalis",3,0,40,"Nebraska"
"709","2022",36,"Pipiens",1,0,40,"Nebraska"
"710","2022",36,"Tarsalis",2,0,40,"Nebraska"
"711","2022",36,"Pipiens",24,0,40,"Nebraska"
"712","2022",36,"Tarsalis",37,0,40,"Nebraska"
"713","2022",36,"Pipiens",9,0,40,"Nebraska"
"714","2022",36,"Tarsalis",6,0,40,"Nebraska"
"715","2022",36,"Pipiens",1,0,40,"Nebraska"
"716","2022",36,"Tarsalis",19,0,40,"Nebraska"
"717","2022",36,"Pipiens",12,0,40,"Nebraska"
"718","2022",36,"Tarsalis",21,0,40,"Nebraska"
"719","2022",36,"Tarsalis",50,0,40,"Nebraska"
"720","2022",36,"Tarsalis",4,0,40,"Nebraska"
"721","2022",36,"Pipiens",34,0,40,"Nebraska"
"722","2022",36,"Tarsalis",1,0,40,"Nebraska"
"723","2022",36,"Pipiens",50,1,25.5,"Nebraska"
"724","2022",36,"Pipiens",22,0,40,"Nebraska"
"725","2022",36,"Pipiens",17,1,25.5,"Nebraska"
"726","2022",36,"Tarsalis",45,0,40,"Nebraska"
"727","2022",36,"Pipiens",3,0,40,"Nebraska"
"728","2022",36,"Tarsalis",2,0,40,"Nebraska"
"729","2022",36,"Pipiens",2,0,40,"Nebraska"
"730","2022",36,"Pipiens",13,0,40,"Nebraska"
"731","2022",36,"Tarsalis",1,0,40,"Nebraska"
"732","2022",36,"Pipiens",24,1,27.8,"Nebraska"
"733","2022",36,"Tarsalis",5,0,40,"Nebraska"
"734","2022",36,"Tarsalis",7,0,40,"Nebraska"
"735","2022",36,"Pipiens",10,0,40,"Nebraska"
"736","2022",36,"Tarsalis",1,0,40,"Nebraska"
"737","2022",36,"Pipiens",7,0,40,"Nebraska"
"738","2022",36,"Pipiens",15,0,40,"Nebraska"
"739","2022",36,"Tarsalis",17,0,40,"Nebraska"
"740","2022",36,"Pipiens",4,0,40,"Nebraska"
"741","2022",36,"Tarsalis",11,0,40,"Nebraska"
"742","2022",36,"Pipiens",3,0,40,"Nebraska"
"743","2022",36,"Tarsalis",15,0,40,"Nebraska"
"744","2022",36,"Pipiens",3,0,40,"Nebraska"
"745","2022",36,"Tarsalis",11,0,40,"Nebraska"
"746","2022",36,"Tarsalis",50,1,29.1,"Nebraska"
"747","2022",36,"Tarsalis",50,0,40,"Nebraska"
"748","2022",36,"Tarsalis",50,1,26.2,"Nebraska"
"749","2022",36,"Tarsalis",50,1,39.3,"Nebraska"
"750","2022",36,"Tarsalis",50,1,29.7,"Nebraska"
"751","2022",36,"Tarsalis",18,0,40,"Nebraska"
"752","2022",36,"Pipiens",21,0,40,"Nebraska"
"753","2022",37,"Tarsalis",46,0,40,"Nebraska"
"754","2022",37,"Pipiens",2,0,40,"Nebraska"
"755","2022",37,"Tarsalis",41,0,40,"Nebraska"
"756","2022",37,"Pipiens",10,0,40,"Nebraska"
"757","2022",37,"Pipiens",20,0,40,"Nebraska"
"758","2022",37,"Tarsalis",12,0,40,"Nebraska"
"759","2022",37,"Tarsalis",23,0,40,"Nebraska"
"760","2022",37,"Pipiens",6,0,40,"Nebraska"
"761","2022",37,"Pipiens",2,0,40,"Nebraska"
"762","2022",37,"Tarsalis",3,0,40,"Nebraska"
"763","2022",37,"Pipiens",2,0,40,"Nebraska"
"764","2022",37,"Pipiens",10,0,40,"Nebraska"
"765","2022",37,"Tarsalis",8,0,40,"Nebraska"
"766","2022",37,"Pipiens",5,0,40,"Nebraska"
"767","2022",37,"Tarsalis",14,1,20.1,"Nebraska"
"768","2022",37,"Pipiens",2,0,40,"Nebraska"
"769","2022",37,"Tarsalis",7,0,40,"Nebraska"
"770","2022",37,"Tarsalis",1,0,40,"Nebraska"
"771","2022",37,"Pipiens",8,0,40,"Nebraska"
"772","2022",37,"Pipiens",50,1,19.4,"Nebraska"
"773","2022",37,"Pipiens",25,0,40,"Nebraska"
"774","2022",37,"Tarsalis",4,0,40,"Nebraska"
"775","2022",37,"Pipiens",5,0,40,"Nebraska"
"776","2022",37,"Tarsalis",10,0,40,"Nebraska"
"777","2022",37,"Tarsalis",16,1,24.1,"Nebraska"
"778","2022",37,"Pipiens",14,0,40,"Nebraska"
"779","2022",37,"Tarsalis",10,0,40,"Nebraska"
"780","2022",37,"Pipiens",6,0,40,"Nebraska"
"781","2022",37,"Tarsalis",15,0,40,"Nebraska"
"782","2022",37,"Pipiens",14,0,40,"Nebraska"
"783","2022",37,"Tarsalis",50,0,40,"Nebraska"
"784","2022",37,"Tarsalis",6,0,40,"Nebraska"
"785","2022",37,"Pipiens",50,1,30.6,"Nebraska"
"786","2022",37,"Pipiens",50,0,40,"Nebraska"
"787","2022",37,"Pipiens",50,0,40,"Nebraska"
"788","2022",37,"Pipiens",50,1,21,"Nebraska"
"789","2022",37,"Pipiens",50,0,40,"Nebraska"
"790","2022",37,"Pipiens",50,0,40,"Nebraska"
"791","2022",37,"Pipiens",50,1,37,"Nebraska"
"792","2022",37,"Pipiens",50,0,40,"Nebraska"
"793","2022",37,"Pipiens",50,0,40,"Nebraska"
"794","2022",37,"Pipiens",50,1,20.4,"Nebraska"
"795","2022",37,"Pipiens",50,0,40,"Nebraska"
"796","2022",37,"Pipiens",50,1,37.2,"Nebraska"
"797","2022",37,"Pipiens",50,1,20.7,"Nebraska"
"798","2022",37,"Pipiens",32,1,21.1,"Nebraska"
"799","2022",37,"Pipiens",1,0,40,"Nebraska"
"800","2022",37,"Tarsalis",12,0,40,"Nebraska"
"801","2022",37,"Pipiens",4,0,40,"Nebraska"
"802","2022",37,"Tarsalis",1,0,40,"Nebraska"
"803","2022",37,"Pipiens",5,0,40,"Nebraska"
"804","2022",37,"Tarsalis",5,0,40,"Nebraska"
"805","2022",37,"Tarsalis",9,0,40,"Nebraska"
"806","2022",37,"Pipiens",1,0,40,"Nebraska"
"807","2022",37,"Tarsalis",3,0,40,"Nebraska"
"808","2022",37,"Pipiens",3,0,40,"Nebraska"
"809","2022",37,"Tarsalis",3,0,40,"Nebraska"
"810","2022",37,"Tarsalis",5,0,40,"Nebraska"
"811","2022",37,"Pipiens",3,0,40,"Nebraska"
"812","2022",37,"Pipiens",28,0,40,"Nebraska"
"813","2022",37,"Tarsalis",30,0,40,"Nebraska"
"814","2022",37,"Tarsalis",19,0,40,"Nebraska"
"815","2022",37,"Pipiens",8,0,40,"Nebraska"
"816","2022",37,"Pipiens",3,0,40,"Nebraska"
"817","2022",37,"Tarsalis",2,0,40,"Nebraska"
"818","2022",37,"Pipiens",1,0,40,"Nebraska"
"819","2022",37,"Pipiens",6,0,40,"Nebraska"
"820","2022",37,"Tarsalis",7,0,40,"Nebraska"
"821","2022",37,"Pipiens",19,0,40,"Nebraska"
"822","2022",37,"Tarsalis",2,0,40,"Nebraska"
"823","2022",37,"Pipiens",3,0,40,"Nebraska"
"824","2022",37,"Tarsalis",8,0,40,"Nebraska"
"825","2022",37,"Pipiens",1,0,40,"Nebraska"
"826","2022",37,"Tarsalis",3,0,40,"Nebraska"
"827","2022",38,"Tarsalis",29,0,40,"Nebraska"
"828","2022",38,"Pipiens",17,0,40,"Nebraska"
"829","2022",38,"Tarsalis",50,0,40,"Nebraska"
"830","2022",38,"Tarsalis",29,0,40,"Nebraska"
"831","2022",38,"Pipiens",50,0,40,"Nebraska"
"832","2022",38,"Pipiens",23,0,40,"Nebraska"
"833","2022",38,"Pipiens",6,0,40,"Nebraska"
"834","2022",38,"Tarsalis",5,0,40,"Nebraska"
"835","2022",38,"Pipiens",50,1,23.75,"Nebraska"
"836","2022",38,"Tarsalis",48,1,27.03,"Nebraska"
"837","2022",38,"Tarsalis",50,0,40,"Nebraska"
"838","2022",38,"Tarsalis",40,0,40,"Nebraska"
"839","2022",38,"Pipiens",18,0,40,"Nebraska"
"840","2022",38,"Pipiens",32,0,40,"Nebraska"
"841","2022",38,"Tarsalis",16,0,40,"Nebraska"
"842","2022",38,"Pipiens",1,0,40,"Nebraska"
"843","2022",38,"Tarsalis",5,0,40,"Nebraska"
"844","2022",38,"Tarsalis",10,0,40,"Nebraska"
"845","2022",38,"Tarsalis",13,0,40,"Nebraska"
"846","2022",38,"Pipiens",11,1,21.21,"Nebraska"
"847","2022",38,"Pipiens",43,0,40,"Nebraska"
"848","2022",38,"Tarsalis",17,0,40,"Nebraska"
"849","2022",38,"Tarsalis",25,0,40,"Nebraska"
"850","2022",38,"Pipiens",4,0,40,"Nebraska"
"851","2022",38,"Tarsalis",4,0,40,"Nebraska"
"852","2022",38,"Pipiens",7,0,40,"Nebraska"
"853","2022",38,"Pipiens",1,1,19.13,"Nebraska"
"854","2022",38,"Tarsalis",11,0,40,"Nebraska"
"855","2022",38,"Tarsalis",2,0,40,"Nebraska"
"856","2022",38,"Pipiens",2,0,40,"Nebraska"
"857","2022",38,"Pipiens",8,0,40,"Nebraska"
"858","2022",38,"Tarsalis",6,0,40,"Nebraska"
"859","2022",38,"Tarsalis",2,0,40,"Nebraska"
"860","2022",38,"Pipiens",3,0,40,"Nebraska"
"861","2022",38,"Pipiens",1,0,40,"Nebraska"
"862","2022",38,"Pipiens",1,0,40,"Nebraska"
"863","2022",38,"Pipiens",7,0,40,"Nebraska"
"864","2022",38,"Tarsalis",2,0,40,"Nebraska"
"865","2022",38,"Pipiens",2,0,40,"Nebraska"
"866","2022",38,"Tarsalis",7,0,40,"Nebraska"
"867","2022",38,"Tarsalis",14,0,40,"Nebraska"
"868","2022",38,"Pipiens",1,0,40,"Nebraska"
"869","2022",38,"Tarsalis",41,0,40,"Nebraska"
"870","2022",38,"Pipiens",3,0,40,"Nebraska"
"871","2022",38,"Tarsalis",2,0,40,"Nebraska"
"872","2022",38,"Tarsalis",1,0,40,"Nebraska"
"873","2022",38,"Pipiens",5,0,40,"Nebraska"
"874","2022",38,"Pipiens",2,0,40,"Nebraska"
"875","2022",38,"Tarsalis",1,0,40,"Nebraska"
"876","2022",38,"Pipiens",34,0,40,"Nebraska"
"877","2022",38,"Tarsalis",15,0,40,"Nebraska"
"878","2022",38,"Tarsalis",3,0,40,"Nebraska"
"879","2022",38,"Pipiens",11,0,40,"Nebraska"
"880","2022",38,"Pipiens",1,0,40,"Nebraska"
"881","2022",38,"Tarsalis",2,0,40,"Nebraska"
"882","2022",38,"Tarsalis",3,0,40,"Nebraska"
"883","2022",38,"Tarsalis",7,0,40,"Nebraska"
"884","2022",38,"Pipiens",2,1,34.93,"Nebraska"
"885","2022",38,"Pipiens",1,0,40,"Nebraska"
"886","2022",38,"Tarsalis",8,0,40,"Nebraska"
"887","2022",38,"Tarsalis",8,0,40,"Nebraska"
"888","2022",38,"Tarsalis",23,0,40,"Nebraska"
"889","2022",38,"Pipiens",1,0,40,"Nebraska"
"890","2022",38,"Tarsalis",1,0,40,"Nebraska"
"891","2022",38,"Pipiens",5,0,40,"Nebraska"
"892","2022",38,"Tarsalis",4,0,40,"Nebraska"
"893","2022",39,"Pipiens",12,0,40,"Nebraska"
"894","2022",39,"Tarsalis",3,0,40,"Nebraska"
"895","2022",39,"Pipiens",10,0,40,"Nebraska"
"896","2022",39,"Pipiens",9,0,40,"Nebraska"
"897","2022",39,"Tarsalis",1,0,40,"Nebraska"
"898","2022",39,"Pipiens",1,0,40,"Nebraska"
"899","2022",39,"Pipiens",1,0,40,"Nebraska"
"900","2022",39,"Tarsalis",2,0,40,"Nebraska"
"901","2022",39,"Pipiens",9,0,40,"Nebraska"
"902","2022",39,"Tarsalis",4,0,40,"Nebraska"
"903","2022",39,"Tarsalis",1,0,40,"Nebraska"
"904","2022",39,"Pipiens",1,0,40,"Nebraska"
"905","2022",39,"Pipiens",50,0,40,"Nebraska"
"906","2022",39,"Pipiens",45,0,40,"Nebraska"
"907","2022",39,"Tarsalis",2,0,40,"Nebraska"
"908","2022",39,"Pipiens",1,0,40,"Nebraska"
"909","2022",39,"Tarsalis",1,0,40,"Nebraska"
"910","2022",39,"Pipiens",5,0,40,"Nebraska"
"911","2022",39,"Pipiens",1,0,40,"Nebraska"
"912","2022",39,"Tarsalis",1,0,40,"Nebraska"
"913","2022",39,"Pipiens",1,0,40,"Nebraska"
"914","2022",39,"Tarsalis",1,0,40,"Nebraska"
"915","2022",39,"Pipiens",1,0,40,"Nebraska"
"916","2022",39,"Pipiens",2,0,40,"Nebraska"
"917","2022",39,"Tarsalis",1,0,40,"Nebraska"
"918","2022",39,"Pipiens",1,0,40,"Nebraska"
"919","2022",39,"Pipiens",3,0,40,"Nebraska"
"920","2022",39,"Tarsalis",1,0,40,"Nebraska"
"921","2022",39,"Tarsalis",3,0,40,"Nebraska"
"922","2022",39,"Tarsalis",1,0,40,"Nebraska"
"923","2022",39,"Pipiens",2,0,40,"Nebraska"
"924","2022",39,"Pipiens",2,0,40,"Nebraska"
"925","2022",39,"Pipiens",6,0,40,"Nebraska"
"926","2022",39,"Pipiens",9,0,40,"Nebraska"
"927","2022",39,"Tarsalis",1,0,40,"Nebraska"
"928","2022",39,"Pipiens",1,0,40,"Nebraska"
"929","2022",39,"Pipiens",2,0,40,"Nebraska"
"930","2022",39,"Pipiens",4,0,40,"Nebraska"
"931","2022",39,"Pipiens",2,0,40,"Nebraska"
"932","2022",39,"Pipiens",1,0,40,"Nebraska"
"933","2022",39,"Pipiens",3,0,40,"Nebraska"
"934","2023",22,"Pipiens",1,0,40,"Nebraska"
"935","2023",22,"Tarsalis",3,0,40,"Nebraska"
"936","2023",22,"Pipiens",6,0,40,"Nebraska"
"937","2023",22,"Tarsalis",2,0,40,"Nebraska"
"938","2023",22,"Pipiens",3,0,40,"Nebraska"
"939","2023",22,"Tarsalis",4,0,40,"Nebraska"
